plotID lat lon
ORNL_044 35.954454 -84.22017
ORNL_047 35.9459131454545 -84.2652948681819
ORNL_048 35.952582 -84.217793
OSBS_001 29.7029195 -82.008888
OSBS_002 29.7038565 -81.9568195
OSBS_003 29.6949905 -81.9474225
OSBS_004 29.6840765 -81.959066
OSBS_005 29.6965645 -82.0255795
OSBS_006 29.686609 -81.9830005
OSBS_007 29.6902785 -81.962572
OSBS_008 29.6850555 -82.007159
OSBS_009 29.6988405 -82.017495
OSBS_010 29.6917725 -81.9418285
OSBS_011 29.721512 -81.987037
OSBS_012 29.719032 -81.98399
OSBS_013 29.682164 -81.96156
OSBS_014 29.692806 -81.958151
OSBS_015 29.7102485 -81.969265
OSBS_016 29.6824395 -81.967396
OSBS_017 29.703876 -81.991841
OSBS_018 29.686718 -81.942609
OSBS_020 29.686865 -81.950861
OSBS_021 29.695837 -81.952913
OSBS_022 29.6894795 -81.9606935
OSBS_023 29.722601 -81.985522
OSBS_024 29.723851 -81.986877
OSBS_048 29.679304 -81.946347
OSBS_050 29.689776 -82.005297
OSBS_051 29.677844 -82.007608
SCBI_002 38.895212 -78.1427005
SCBI_003 38.883311 -78.1203705
SCBI_004 38.896935 -78.1464555
SCBI_005 38.900539 -78.161859
SCBI_006 38.897696 -78.1520065
SCBI_007 38.885002 -78.130296
SCBI_008 38.887911 -78.1471335
SCBI_010 38.884776 -78.125152
SCBI_011 38.879807 -78.13978
SCBI_012 38.889095 -78.168784
SCBI_013 38.874375 -78.163991
SCBI_014 38.867161 -78.163437
SCBI_015 38.884282 -78.14118
SCBI_016 38.904239 -78.158634
SCBI_017 38.879448 -78.135269
SCBI_018 38.871045 -78.157617
SCBI_019 38.900638 -78.175591
SCBI_021 38.900858 -78.152874
SCBI_022 38.88248 -78.123257
SCBI_023 38.886321 -78.143871
SCBI_033 38.888917 -78.1614135
SCBI_034 38.891148 -78.160404
SCBI_035 38.882798 -78.168921
SCBI_037 38.892177 -78.161638
SCBI_038 38.881623 -78.168746
SCBI_039 38.895513 -78.16531
SCBI_040 38.883967 -78.168874
SCBI_041 38.891391 -78.159601
SCBI_042 38.880752 -78.169941
SCBI_043 38.890662 -78.15168
SCBI_067 38.8897363636364 -78.1495757272727
SERC_001 38.86869 -76.533595
SERC_002 38.895032 -76.5588
SERC_003 38.899874 -76.543882
SERC_006 38.8810885 -76.547203
SERC_007 38.8738835 -76.5398285
SERC_008 38.8897139861111 -76.5473442361111
SERC_009 38.8974525 -76.5613105
SERC_010 38.909675 -76.5461415
SERC_011 38.8897139861111 -76.5473442361111
SERC_014 38.8897139861111 -76.5473442361111
SERC_015 38.8897139861111 -76.5473442361111
SERC_016 38.8897139861111 -76.5473442361111
SERC_021 38.8897139861111 -76.5473442361111
SERC_026 38.901226 -76.55059
SERC_031 38.8897139861111 -76.5473442361111
SERC_032 38.8897139861111 -76.5473442361111
STER_005 40.4653505 -103.0344795
STER_006 40.463934 -103.035332
STER_007 40.4716382365591 -103.020589112903
STER_018 40.460567 -103.03344
STER_026 40.474713 -103.0243
STER_027 40.480827 -103.0188205
STER_028 40.473273 -103.0184475
STER_029 40.4685615 -103.0118655
STER_031 40.470637 -103.011685
STER_032 40.472029 -103.025102
STER_033 40.47639 -103.0117495
STER_034 40.478666 -103.019238
STER_035 40.469719 -103.016661
TALL_001 32.977667 -87.432716
TALL_002 32.9220685 -87.428893
TALL_003 32.8935315 -87.41535
TALL_004 32.9579735 -87.432613
TALL_005 32.897034 -87.397453
TALL_006 32.8988425 -87.4462345
TALL_007 32.9744285 -87.42694
TALL_008 32.9217065 -87.433388
TALL_009 32.8997965 -87.406679
TALL_010 32.926828 -87.418706
TALL_011 32.956321 -87.410145
TALL_012 32.919036 -87.397455
TALL_013 32.8847485 -87.454396
TALL_015 32.916649 -87.437976
TALL_016 32.970323 -87.415135
TALL_017 32.910153 -87.408757
TALL_018 32.916255 -87.389863
TALL_019 32.918345 -87.446192
TALL_020 32.956075 -87.426726
TALL_024 32.919647124 -87.423154436
TALL_027 32.891324 -87.431406
TALL_031 32.899396 -87.388928
TALL_032 32.910286 -87.420922
TALL_051 32.950158 -87.397281
UKFS_004 39.043266 -95.202606
UKFS_007 39.03715 -95.205383
UKFS_031 39.036602 -95.191927
UKFS_032 39.041575 -95.197143
UKFS_043 39.035129 -95.194524
UNDE_001 46.234538 -89.5606955
UNDE_002 46.243195 -89.544679
UNDE_003 46.256159 -89.536215
UNDE_006 46.254744 -89.512596
UNDE_007 46.248744 -89.536134
UNDE_008 46.2562795 -89.5151785
UNDE_010 46.2378645 -89.5419835
UNDE_011 46.2150985 -89.5049725
